PITCode,SurveyDate,SurveyYear,FLength,Bin,Season,SampleNum,ScaleFinalAge,Aged,Age,Notes
3DD.0077534BEB,4/21/2015,2015,99,90,Spring,,,Unaged,,
3DD.0077534EC5,4/23/2015,2015,99,90,Spring,,,Unaged,,
3DD.0077536E61,4/24/2015,2015,99,90,Spring,15-68264,1:0,Aged,1,
3DD.0077536FED,4/26/2015,2015,99,90,Spring,15-68270,1:0,Aged,1,
3DD.0077537FDF,4/28/2015,2015,99,90,Spring,15-68275,1:0,Aged,1,
3DD.0077534C29,4/30/2015,2015,99,90,Spring,,,Unaged,,
3DD.0077537297,5/2/2015,2015,99,90,Spring,15-68294,1:0,Aged,1,
3DD.007752F155,5/6/2015,2015,99,90,Spring,,,Unaged,,
3DD.0077527379,5/9/2015,2015,99,90,Spring,,,Unaged,,
3DD.007753757B,5/9/2015,2015,99,90,Spring,,,Unaged,,
3DD.007753924F,5/10/2015,2015,99,90,Spring,,,Unaged,,
3DD.0077526701,5/11/2015,2015,99,90,Spring,,,Unaged,,
3DD.00775314E1,5/11/2015,2015,99,90,Spring,,,Unaged,,
3DD.0077528CFB,5/13/2015,2015,99,90,Spring,,,Unaged,,
3DD.007752B78B,5/13/2015,2015,99,90,Spring,,,Unaged,,
3DD.00776F6568,5/20/2015,2015,99,90,Spring,15-68366,1:0,Aged,1,
3DD.0077531A67,3/27/2015,2015,100,100,Spring,,,Unaged,,
3DD.007752FD32,3/31/2015,2015,100,100,Spring,,,Unaged,,
3DD.00775349E6,4/15/2015,2015,100,100,Spring,,,Unaged,,
3DD.0077538B5B,4/21/2015,2015,100,100,Spring,15-68251,1:0,Aged,1,
3DD.007753394B,4/27/2015,2015,100,100,Spring,,,Unaged,,
3DD.0077534BC5,4/28/2015,2015,100,100,Spring,,,Unaged,,
3DD.0077530932,4/30/2015,2015,100,100,Spring,,,Unaged,,
3DD.0077537FF0,5/3/2015,2015,100,100,Spring,,,Unaged,,
3DD.0077533848,5/6/2015,2015,100,100,Spring,,,Unaged,,
3DD.0077538001,5/6/2015,2015,100,100,Spring,,,Unaged,,
3DD.00775299D4,5/10/2015,2015,100,100,Spring,,,Unaged,,
3DD.007752FFA6,5/11/2015,2015,100,100,Spring,,,Unaged,,
3DD.0077525FED,5/14/2015,2015,100,100,Spring,,,Unaged,,
3DD.0077700ABA,5/19/2015,2015,100,100,Spring,,,Unaged,,
3DD.00776E5649,5/20/2015,2015,100,100,Spring,,,Unaged,,
3DD.00775379D5,4/17/2015,2015,101,100,Spring,,,Unaged,,
3DD.0077535845,4/19/2015,2015,101,100,Spring,,,Unaged,,
3DD.0077530B33,4/23/2015,2015,101,100,Spring,,,Unaged,,
3DD.007754F031,4/23/2015,2015,101,100,Spring,,,Unaged,,
3DD.007753156D,4/28/2015,2015,101,100,Spring,,,Unaged,,
3DD.007752FCA5,5/3/2015,2015,101,100,Spring,15-68301,1:0,Aged,1,
3DD.0077536073,5/10/2015,2015,101,100,Spring,,,Unaged,,
3DD.00775349D0,5/12/2015,2015,101,100,Spring,,,Unaged,,
3DD.007752B570,5/14/2015,2015,101,100,Spring,,,Unaged,,
3DD.0077538A46,5/14/2015,2015,101,100,Spring,,,Unaged,,
3DD.0077600622,5/17/2015,2015,101,100,Spring,,,Unaged,,
384.3B23AA6181,3/13/2015,2015,102,100,Spring,,,Unaged,,
3DD.0077538032,4/21/2015,2015,102,100,Spring,15-68252,2:0,Aged,2,
3DD.0077527F53,4/27/2015,2015,102,100,Spring,15-68272,1:0,Aged,1,
3DD.007752B586,4/30/2015,2015,102,100,Spring,,,Unaged,,
3DD.0077531DF7,4/30/2015,2015,102,100,Spring,,,Unaged,,
3DD.0077530B0C,5/1/2015,2015,102,100,Spring,,,Unaged,,
3DD.0077535AB3,5/1/2015,2015,102,100,Spring,,,Unaged,,
3DD.0077531CC8,5/2/2015,2015,102,100,Spring,,,Unaged,,
3DD.007752C498,5/4/2015,2015,102,100,Spring,,,Unaged,,
3DD.007753282B,5/5/2015,2015,102,100,Spring,,,Unaged,,
3DD.0077534B4C,5/6/2015,2015,102,100,Spring,,,Unaged,,
3DD.0077528C4B,5/11/2015,2015,102,100,Spring,15-68330,1:0,Aged,1,
3DD.007753547C,5/11/2015,2015,102,100,Spring,15-68327,1:0,Aged,1,
3DD.0077533F7D,5/12/2015,2015,102,100,Spring,,,Unaged,,
3DD.0077525C88,5/15/2015,2015,102,100,Spring,,,Unaged,,
3DD.007752C300,5/15/2015,2015,102,100,Spring,,,Unaged,,
3DD.00775349F9,4/19/2015,2015,103,100,Spring,,,Unaged,,
3DD.0077532B56,4/25/2015,2015,103,100,Spring,15-68267,1:0,Aged,1,
3DD.0077532DD3,4/25/2015,2015,103,100,Spring,,,Unaged,,
3DD.007750879E,4/29/2015,2015,103,100,Spring,,,Unaged,,
3DD.0077525FBA,4/29/2015,2015,103,100,Spring,15-68277,1:0,Aged,1,
3DD.0077530A30,5/6/2015,2015,103,100,Spring,,,Unaged,,
3DD.00775322EA,5/6/2015,2015,103,100,Spring,,,Unaged,,
3DD.0077533CB7,5/13/2015,2015,103,100,Spring,,,Unaged,,
3DD.007752FF78,5/14/2015,2015,103,100,Spring,,,Unaged,,
3DD.007770B7A3,5/16/2015,2015,103,100,Spring,,,Unaged,,
3DD.00776FA176,5/17/2015,2015,103,100,Spring,,,Unaged,,
3DD.00776F8CDC,5/23/2015,2015,103,100,Spring,,,Unaged,,
384.3B23AC2943,3/20/2015,2015,104,100,Spring,,,Unaged,,
3DD.0077537A07,4/25/2015,2015,104,100,Spring,,,Unaged,,
3DD.007752A74C,5/1/2015,2015,104,100,Spring,15-68290,1:0,Aged,1,
3DD.00775330D4,5/1/2015,2015,104,100,Spring,,,Unaged,,
3DD.0077537C0F,5/2/2015,2015,104,100,Spring,,,Unaged,,
3DD.0077538C91,5/4/2015,2015,104,100,Spring,,,Unaged,,
3DD.0077528ADB,5/6/2015,2015,104,100,Spring,15-68310,1:0,Aged,1,
3DD.0077532373,5/6/2015,2015,104,100,Spring,,,Unaged,,
3DD.0077535FD7,5/8/2015,2015,104,100,Spring,,,Unaged,,
3DD.00776EADE3,5/17/2015,2015,104,100,Spring,,,Unaged,,
3DD.00776EFB71,5/19/2015,2015,104,100,Spring,,,Unaged,,
3DD.00777065C6,5/20/2015,2015,104,100,Spring,,,Unaged,,
3DD.00776FFDED,5/23/2015,2015,104,100,Spring,15-68368,1:0,Aged,1,
3DD.00776E9835,5/26/2015,2015,104,100,Spring,,,Unaged,,
3DD.0077705CD7,5/26/2015,2015,104,100,Spring,,,Unaged,,
384.3B23ADF00B,3/13/2015,2015,105,100,Spring,,,Unaged,,
3DD.0077533693,4/10/2015,2015,105,100,Spring,,,Unaged,,
3DD.007752F0FE,4/22/2015,2015,105,100,Spring,,,Unaged,,
3DD.0077534AEF,4/22/2015,2015,105,100,Spring,,,Unaged,,
3DD.0077531DF5,4/24/2015,2015,105,100,Spring,15-68265,1:0,Aged,1,
3DD.00775353F5,4/27/2015,2015,105,100,Spring,,,Unaged,,
3DD.0077527116,5/9/2015,2015,105,100,Spring,,,Unaged,,
3DD.007753014F,4/18/2015,2015,106,100,Spring,,,Unaged,,
3DD.0077538EBB,5/1/2015,2015,106,100,Spring,,,Unaged,,
3DD.0077539363,5/1/2015,2015,106,100,Spring,,,Unaged,,
3DD.00775301AA,5/4/2015,2015,106,100,Spring,,,Unaged,,
3DD.0077536156,5/6/2015,2015,106,100,Spring,,,Unaged,,
3DD.0077530709,5/7/2015,2015,106,100,Spring,,,Unaged,,
3DD.0077535476,5/8/2015,2015,106,100,Spring,15-68317,1:0,Aged,1,
3DD.0077538AB7,5/10/2015,2015,106,100,Spring,,,Unaged,,
3DD.00777010A3,5/19/2015,2015,106,100,Spring,,,Unaged,,
3DD.007770C270,5/26/2015,2015,106,100,Spring,15-68371,1:0,Aged,1,
3DD.0077530B12,4/30/2015,2015,107,100,Spring,,,Unaged,,
3DD.0077531DA1,5/2/2015,2015,107,100,Spring,,,Unaged,,
3DD.0077546827,5/10/2015,2015,107,100,Spring,15-68324,1:0,Aged,1,
3DD.00775361F3,5/12/2015,2015,107,100,Spring,,,Unaged,,
3DD.0077533916,4/24/2015,2015,108,100,Spring,,,Unaged,,
3DD.00775327D8,4/30/2015,2015,108,100,Spring,15-68281,1:0,Aged,1,
3DD.0077526003,5/3/2015,2015,108,100,Spring,,,Unaged,,
3DD.00775360D8,5/3/2015,2015,108,100,Spring,,,Unaged,,
3DD.0077532AEA,5/5/2015,2015,108,100,Spring,15-68308,1:0,Aged,1,
3DD.007752682B,5/10/2015,2015,108,100,Spring,,,Unaged,,
3DD.0077701B58,5/18/2015,2015,108,100,Spring,,,Unaged,,
3DD.0077709B2A,5/22/2015,2015,108,100,Spring,15-68367,1:0,Aged,1,
3DD.0077531CDF,5/11/2015,2015,109,100,Spring,,,Unaged,,
3DD.00775381EA,5/13/2015,2015,109,100,Spring,,,Unaged,,
3DD.007753283C,5/15/2015,2015,109,100,Spring,,,Unaged,,
3DD.00776FAD06,5/19/2015,2015,109,100,Spring,,,Unaged,,
3DD.0077532838,5/1/2015,2015,110,110,Spring,,,Unaged,,
3DD.0077533CF0,5/8/2015,2015,110,110,Spring,15-68316,1:0,Aged,1,
3DD.0077530059,5/9/2015,2015,110,110,Spring,15-68320,1:0,Aged,1,
3DD.007770E3E5,5/23/2015,2015,110,110,Spring,,,Unaged,,
3DD.007752DCFF,4/20/2015,2015,111,110,Spring,,,Unaged,,
3DD.0077531BBB,5/4/2015,2015,111,110,Spring,,,Unaged,,
3DD.0077537BFA,5/5/2015,2015,111,110,Spring,,,Unaged,,
3DD.0077530FAB,5/9/2015,2015,111,110,Spring,,,Unaged,,
3DD.007770B268,5/20/2015,2015,111,110,Spring,,,Unaged,,
3DD.00775316C5,5/7/2015,2015,112,110,Spring,,,Unaged,,
3DD.007752B6C7,5/7/2015,2015,113,110,Spring,15-68313,1:0,Aged,1,
3DD.0077528A56,5/15/2015,2015,113,110,Spring,,,Unaged,,
3DD.007753953F,4/10/2015,2015,114,110,Spring,,,Unaged,,
3DD.0077526839,4/20/2015,2015,114,110,Spring,15-68247,2:0,Aged,2,
3DD.007752C4EA,4/24/2015,2015,114,110,Spring,,,Unaged,,
3DD.0077535803,5/1/2015,2015,114,110,Spring,,,Unaged,,
3DD.007752F0B4,5/2/2015,2015,114,110,Spring,,,Unaged,,
3DD.00775307DD,5/11/2015,2015,114,110,Spring,,,Unaged,,
3DD.0077535450,5/12/2015,2015,114,110,Spring,15-68335,1:0,Aged,1,
3DD.007753165C,4/24/2015,2015,115,110,Spring,,,Unaged,,
3DD.007752DE26,5/1/2015,2015,115,110,Spring,,,Unaged,,
3DD.0077537495,5/9/2015,2015,115,110,Spring,15-68319,1:0,Aged,1,
3DD.00776E9214,5/20/2015,2015,115,110,Spring,15-68365,1:0,Aged,1,
3DD.007752D1F9,5/3/2015,2015,116,110,Spring,15-68302,1:0,Aged,1,
3DD.0077530F15,5/6/2015,2015,116,110,Spring,,,Unaged,,
384.3B23A0FEB3,3/14/2015,2015,117,110,Spring,,,Unaged,,
3DD.0077532267,5/3/2015,2015,117,110,Spring,,,Unaged,,
3DD.0077537F80,5/8/2015,2015,117,110,Spring,,,Unaged,,
3DD.007752DDE5,4/7/2015,2015,118,110,Spring,15-68229,2:0,Aged,2,
3DD.00776F89F8,5/19/2015,2015,118,110,Spring,15-68363,1:0,Aged,1,
3DD.00775353B8,4/14/2015,2015,119,110,Spring,,,Unaged,,
3DD.0077534994,5/14/2015,2015,119,110,Spring,15-68344,1:0,Aged,1,
3DD.007753362D,4/11/2015,2015,120,120,Spring,,,Unaged,,
3DD.0077530AC2,5/2/2015,2015,120,120,Spring,,,Unaged,,
3DD.0077552A43,3/28/2015,2015,121,120,Spring,,,Unaged,,
3DD.0077527F23,3/29/2015,2015,121,120,Spring,,,Unaged,,
3DD.00775367B4,5/2/2015,2015,121,120,Spring,,,Unaged,,
3DD.00776F5DA5,5/18/2015,2015,121,120,Spring,15-68359,2:0,Aged,2,
3DD.007753080C,3/30/2015,2015,122,120,Spring,,,Unaged,,
3DD.0077532B27,3/29/2015,2015,123,120,Spring,,,Unaged,,
3DD.00775349F7,4/19/2015,2015,123,120,Spring,,,Unaged,,
3DD.00775466CA,4/21/2015,2015,123,120,Spring,,,Unaged,,
3DD.0077537D81,5/2/2015,2015,123,120,Spring,,,Unaged,,
3DD.00776EB2BE,5/22/2015,2015,123,120,Spring,,,Unaged,,
384.3B23AA56FB,3/13/2015,2015,124,120,Spring,15-68202,2:0,Aged,2,
3DD.00775270C5,3/27/2015,2015,124,120,Spring,,,Unaged,,
3DD.00775361F1,4/2/2015,2015,124,120,Spring,,,Unaged,,
3DD.00775345E5,4/22/2015,2015,124,120,Spring,,,Unaged,,
3DD.0077532DD7,5/3/2015,2015,124,120,Spring,,,Unaged,,
3DD.0077703A54,5/19/2015,2015,124,120,Spring,15-68362,2:0,Aged,2,
3DD.0077529AA1,4/23/2015,2015,125,120,Spring,,,Unaged,,
3DD.0077529B98,4/27/2015,2015,125,120,Spring,,,Unaged,,
3DD.0077535488,5/3/2015,2015,125,120,Spring,,,Unaged,,
3DD.0077538C79,3/29/2015,2015,126,120,Spring,,,Unaged,,
3DD.007752FDC1,4/29/2015,2015,126,120,Spring,,,Unaged,,
3DD.00775394E6,5/3/2015,2015,126,120,Spring,,,Unaged,,
3DD.0077529CD8,5/10/2015,2015,126,120,Spring,15-68323,1:0,Aged,1,
3DD.007752B650,5/13/2015,2015,126,120,Spring,15-68338,1:0,Aged,1,
3DD.0077538C90,4/4/2015,2015,127,120,Spring,,,Unaged,,
3DD.00775310D5,4/6/2015,2015,127,120,Spring,,,Unaged,,
3DD.0077533CA7,3/26/2015,2015,128,120,Spring,,,Unaged,,
3DD.0077537AAC,3/31/2015,2015,128,120,Spring,15-68219,2:0,Aged,2,
3DD.007752FEE8,4/2/2015,2015,128,120,Spring,,,Unaged,,
3DD.0077539478,4/22/2015,2015,128,120,Spring,,,Unaged,,
3DD.007754BF29,3/23/2015,2015,129,120,Spring,,,Unaged,,
3DD.0077538623,3/30/2015,2015,129,120,Spring,,,Unaged,,
3DD.0077528D14,5/5/2015,2015,129,120,Spring,15-68307,1:0,Aged,1,
3DD.00776FE50E,5/17/2015,2015,129,120,Spring,15-68356,1:0,Aged,1,
3DD.00775379D4,3/21/2015,2015,130,130,Spring,,,Unaged,,
3DD.00775360CA,3/31/2015,2015,130,130,Spring,15-68218,2:0,Aged,2,
3DD.007753935C,4/7/2015,2015,130,130,Spring,,,Unaged,,
3DD.00775330D0,4/8/2015,2015,130,130,Spring,,,Unaged,,
3DD.007753741F,4/30/2015,2015,130,130,Spring,,,Unaged,,
3DD.007770D39F,5/20/2015,2015,130,130,Spring,,,Unaged,,
3DD.00775305A4,3/28/2015,2015,131,130,Spring,15-68214,2:0,Aged,2,
3DD.0077537650,4/8/2015,2015,132,130,Spring,,,Unaged,,
3DD.0077530FEE,4/13/2015,2015,132,130,Spring,,,Unaged,,
3DD.0077538889,5/1/2015,2015,132,130,Spring,,,Unaged,,
3DD.0077533EE0,5/8/2015,2015,132,130,Spring,15-68315,2:0,Aged,2,
3DD.0077548DE4,5/8/2015,2015,132,130,Spring,,,Unaged,,
3DD.0077534AAE,3/28/2015,2015,133,130,Spring,,,Unaged,,
3DD.00775395A1,4/1/2015,2015,133,130,Spring,,,Unaged,,
3DD.0077530EDC,4/8/2015,2015,133,130,Spring,,,Unaged,,
3DD.0077531D45,4/19/2015,2015,133,130,Spring,,,Unaged,,
3DD.00775362CF,4/21/2015,2015,133,130,Spring,,,Unaged,,
3DD.00775308C2,4/30/2015,2015,133,130,Spring,,,Unaged,,
3DD.0077531696,5/3/2015,2015,133,130,Spring,,,Unaged,,
3DD.00775389A0,5/3/2015,2015,133,130,Spring,15-68299,2:0,Aged,2,
3DD.0077528E9F,3/30/2015,2015,134,130,Spring,,,Unaged,,
3DD.0077531CB8,4/2/2015,2015,134,130,Spring,,,Unaged,,
3DD.007751DD33,4/9/2015,2015,134,130,Spring,,,Unaged,,
3DD.0077528AC3,5/2/2015,2015,134,130,Spring,,,Unaged,,
3DD.007753436E,5/14/2015,2015,134,130,Spring,,,Unaged,,
3DD.007752FC06,4/10/2015,2015,135,130,Spring,15-68232,2:0,Aged,2,
3DD.00775200AE,4/29/2015,2015,135,130,Spring,,,Unaged,,
3DD.0077527375,4/30/2015,2015,135,130,Spring,,,Unaged,,
3DD.007753804F,5/6/2015,2015,135,130,Spring,15-68309,2:0,Aged,2,
3DD.0077531A84,4/11/2015,2015,136,130,Spring,,,Unaged,,
3DD.0077537F5D,4/27/2015,2015,136,130,Spring,,,Unaged,,
3DD.0077530B6B,4/28/2015,2015,136,130,Spring,,,Unaged,,
3DD.007752FF14,5/1/2015,2015,136,130,Spring,,,Unaged,,
3DD.00775367F1,5/1/2015,2015,136,130,Spring,,,Unaged,,
384.3B239EB35C,3/19/2015,2015,137,130,Spring,15-68205,2:0,Aged,2,
3DD.007753165D,4/2/2015,2015,137,130,Spring,,,Unaged,,
3DD.0077534E77,5/4/2015,2015,137,130,Spring,,,Unaged,,
384.3B239ED4C7,3/19/2015,2015,138,130,Spring,,,Unaged,,
384.3B23A022BA,3/20/2015,2015,138,130,Spring,,,Unaged,,
3DD.007754EDF0,3/23/2015,2015,138,130,Spring,,,Unaged,,
3DD.0077538B7F,3/28/2015,2015,138,130,Spring,,,Unaged,,
3DD.0077538803,3/31/2015,2015,138,130,Spring,,,Unaged,,
3DD.00775350EC,4/1/2015,2015,138,130,Spring,,,Unaged,,
3DD.007752C40B,4/5/2015,2015,138,130,Spring,,,Unaged,,
3DD.0077536055,4/24/2015,2015,138,130,Spring,,,Unaged,,
3DD.0077536AD0,4/30/2015,2015,138,130,Spring,,,Unaged,,
3DD.0077531634,5/11/2015,2015,138,130,Spring,,,Unaged,,
384.3B23B2604B,3/19/2015,2015,139,130,Spring,15-68206,2:0,Aged,2,
3DD.00775571FE,3/22/2015,2015,139,130,Spring,,,Unaged,,
3DD.00775357CD,4/8/2015,2015,139,130,Spring,15-68231,2:0,Aged,2,
3DD.0077538F56,4/18/2015,2015,139,130,Spring,15-68242,2:0,Aged,2,
3DD.007753677E,4/20/2015,2015,139,130,Spring,,,Unaged,,
3DD.0077532AD4,4/28/2015,2015,139,130,Spring,,,Unaged,,
3DD.007753388B,5/3/2015,2015,139,130,Spring,,,Unaged,,
3DD.00775482A3,3/29/2015,2015,140,140,Spring,,,Unaged,,
3DD.007754CE78,3/29/2015,2015,140,140,Spring,15-68215,2:0,Aged,2,
3DD.0077536091,3/31/2015,2015,140,140,Spring,,,Unaged,,
3DD.0077534AA5,4/1/2015,2015,140,140,Spring,,,Unaged,,
3DD.0077538C2B,4/21/2015,2015,140,140,Spring,,,Unaged,,
3DD.0077528C32,4/22/2015,2015,140,140,Spring,,,Unaged,,
3DD.0077529A52,4/29/2015,2015,140,140,Spring,,,Unaged,,
3DD.00775374A1,5/3/2015,2015,140,140,Spring,,,Unaged,,
3DD.0077530EE9,4/10/2015,2015,141,140,Spring,,,Unaged,,
3DD.0077537F5F,5/1/2015,2015,141,140,Spring,,,Unaged,,
3DD.0077536671,5/4/2015,2015,141,140,Spring,,,Unaged,,
3DD.00775345F5,4/2/2015,2015,142,140,Spring,,,Unaged,,
3DD.007752FC35,4/5/2015,2015,142,140,Spring,,,Unaged,,
3DD.0077530FFE,4/10/2015,2015,142,140,Spring,,,Unaged,,
3DD.0077536B08,4/13/2015,2015,142,140,Spring,,,Unaged,,
3DD.0077527E62,4/17/2015,2015,142,140,Spring,,,Unaged,,
3DD.00775301C6,4/23/2015,2015,142,140,Spring,15-68259,2:0,Aged,2,
3DD.0077537AA3,4/25/2015,2015,142,140,Spring,,,Unaged,,
3DD.007753948F,4/30/2015,2015,142,140,Spring,,,Unaged,,
3DD.00775348EA,5/1/2015,2015,142,140,Spring,,,Unaged,,
3DD.0077533709,5/2/2015,2015,142,140,Spring,,,Unaged,,
3DD.0077534ED0,5/4/2015,2015,142,140,Spring,15-68305,2:0,Aged,2,
3DD.00776FE517,5/18/2015,2015,142,140,Spring,15-68360,1:0,Aged,1,
3DD.00775387CD,3/21/2015,2015,143,140,Spring,,,Unaged,,
3DD.007753619D,3/30/2015,2015,143,140,Spring,15-68217,2:0,Aged,2,
3DD.00775311FD,4/12/2015,2015,143,140,Spring,,,Unaged,,
3DD.0077538F31,4/18/2015,2015,143,140,Spring,,,Unaged,,
3DD.0077531342,4/22/2015,2015,143,140,Spring,,,Unaged,,
3DD.0077539086,5/13/2015,2015,143,140,Spring,15-68342,2:0,Aged,2,
3DD.0077536624,3/18/2015,2015,144,140,Spring,,,Unaged,,
3DD.0077527F5C,4/3/2015,2015,144,140,Spring,,,Unaged,,
3DD.007754F1BA,4/10/2015,2015,144,140,Spring,,,Unaged,,
3DD.0077536FFF,4/29/2015,2015,144,140,Spring,,,Unaged,,
3DD.0077533D25,5/2/2015,2015,145,140,Spring,,,Unaged,,
3DD.00775372D5,5/14/2015,2015,145,140,Spring,15-68345,2:0,Aged,2,
3DD.0077534BF6,4/10/2015,2015,146,140,Spring,15-68234,3:0,Aged,3,
3DD.0077530086,4/12/2015,2015,146,140,Spring,,,Unaged,,
3DD.00775385AB,5/8/2015,2015,146,140,Spring,,,Unaged,,
3DD.0077531C5C,3/28/2015,2015,147,140,Spring,15-68213,2:0,Aged,2,
3DD.0077534BFE,4/1/2015,2015,147,140,Spring,,,Unaged,,
3DD.007752A74D,4/6/2015,2015,147,140,Spring,15-68228,2:0,Aged,2,
3DD.0077545615,4/9/2015,2015,147,140,Spring,,,Unaged,,
3DD.0077537B71,4/29/2015,2015,147,140,Spring,,,Unaged,,
3DD.00776FDDD8,5/16/2015,2015,147,140,Spring,,,Unaged,,
3DD.007753496D,3/29/2015,2015,148,140,Spring,15-68216,2:0,Aged,2,
3DD.007753004D,4/10/2015,2015,148,140,Spring,,,Unaged,,
3DD.00775336A8,4/10/2015,2015,148,140,Spring,15-68233,2:0,Aged,2,
3DD.00775395A3,4/17/2015,2015,148,140,Spring,15-68241,2:0,Aged,2,
3DD.007753913F,4/19/2015,2015,148,140,Spring,,,Unaged,,
3DD.007752B6B5,4/27/2015,2015,148,140,Spring,,,Unaged,,
3DD.00775315AA,4/30/2015,2015,148,140,Spring,,,Unaged,,
3DD.0077534353,4/30/2015,2015,148,140,Spring,,,Unaged,,
3DD.0077533D53,5/1/2015,2015,148,140,Spring,,,Unaged,,
3DD.007753664F,5/1/2015,2015,148,140,Spring,15-68285,2:0,Aged,2,
3DD.0077532FD3,5/2/2015,2015,148,140,Spring,,,Unaged,,
3DD.00775268C1,5/10/2015,2015,148,140,Spring,,,Unaged,,
3DD.007752D21C,4/1/2015,2015,149,140,Spring,,,Unaged,,
3DD.0077537FEC,4/1/2015,2015,149,140,Spring,,,Unaged,,
3DD.0077534BD5,4/12/2015,2015,149,140,Spring,,,Unaged,,
3DD.00775348B3,4/15/2015,2015,149,140,Spring,,,Unaged,,
3DD.0077533082,4/26/2015,2015,149,140,Spring,,,Unaged,,
3DD.0077535740,4/28/2015,2015,149,140,Spring,15-68274,2:0,Aged,2,
3DD.007753873E,5/1/2015,2015,149,140,Spring,,,Unaged,,
3DD.00775313F6,5/3/2015,2015,149,140,Spring,15-68295,2:0,Aged,2,
3DD.007753965B,5/3/2015,2015,149,140,Spring,,,Unaged,,
3DD.0077535CBA,5/4/2015,2015,149,140,Spring,15-68303,2:0,Aged,2,
3DD.0077534436,5/13/2015,2015,149,140,Spring,15-68341,2:0,Aged,2,
3DD.007752E876,3/29/2015,2015,150,150,Spring,,,Unaged,,
3DD.00775348E9,3/30/2015,2015,150,150,Spring,,,Unaged,,
3DD.0077531471,4/20/2015,2015,150,150,Spring,,,Unaged,,
3DD.0077536848,4/22/2015,2015,150,150,Spring,,,Unaged,,
3DD.007755017E,5/1/2015,2015,150,150,Spring,15-68286,2:0,Aged,2,
3DD.0077533343,5/3/2015,2015,150,150,Spring,15-68298,2:0,Aged,2,
3DD.00775273F5,3/18/2015,2015,151,150,Spring,,,Unaged,,
3DD.00775466AA,3/29/2015,2015,151,150,Spring,,,Unaged,,
3DD.0077533D12,4/2/2015,2015,151,150,Spring,15-68223,2:0,Aged,2,
3DD.0077527F2B,4/15/2015,2015,151,150,Spring,,,Unaged,,
3DD.007752FC65,4/23/2015,2015,151,150,Spring,15-68260,2:0,Aged,2,
3DD.00775304F6,4/27/2015,2015,151,150,Spring,15-68271,2:0,Aged,2,
3DD.0077536615,5/6/2015,2015,151,150,Spring,,,Unaged,,
3DD.0077539080,3/17/2015,2015,152,150,Spring,15-68204,2:0,Aged,2,
3DD.0077533BFE,4/20/2015,2015,152,150,Spring,,,Unaged,,
3DD.0077537AD0,4/20/2015,2015,152,150,Spring,,,Unaged,,
3DD.007752FCC8,4/22/2015,2015,152,150,Spring,,,Unaged,,
3DD.007752A788,4/25/2015,2015,152,150,Spring,,,Unaged,,
3DD.0077539110,3/17/2015,2015,153,150,Spring,,,Unaged,,
3DD.0077533673,3/27/2015,2015,153,150,Spring,,,Unaged,,
3DD.0077526B3F,4/2/2015,2015,153,150,Spring,,,Unaged,,
3DD.0077529B53,4/12/2015,2015,153,150,Spring,,,Unaged,,
3DD.00775395A8,4/24/2015,2015,153,150,Spring,,,Unaged,,
3DD.00775365F2,3/23/2015,2015,154,150,Spring,,,Unaged,,
3DD.0077554BBA,4/2/2015,2015,154,150,Spring,,,Unaged,,
3DD.00775368CA,4/8/2015,2015,154,150,Spring,,,Unaged,,
3DD.00775374E0,4/21/2015,2015,154,150,Spring,,,Unaged,,
3DD.007753393D,4/29/2015,2015,154,150,Spring,,,Unaged,,
3DD.0077537398,4/5/2015,2015,155,150,Spring,,,Unaged,,
3DD.0077532AF6,4/16/2015,2015,155,150,Spring,,,Unaged,,
3DD.0077530A6D,4/18/2015,2015,155,150,Spring,,,Unaged,,
3DD.00775272BB,4/21/2015,2015,155,150,Spring,,,Unaged,,
3DD.0077532AFE,4/28/2015,2015,155,150,Spring,,,Unaged,,
3DD.007752808F,5/1/2015,2015,155,150,Spring,,,Unaged,,
3DD.007752A722,5/1/2015,2015,155,150,Spring,15-68284,2:0,Aged,2,
3DD.00775327D9,3/30/2015,2015,156,150,Spring,,,Unaged,,
3DD.0077537F9A,4/21/2015,2015,156,150,Spring,,,Unaged,,
3DD.007752A5AF,4/24/2015,2015,156,150,Spring,,,Unaged,,
3DD.0077533165,5/1/2015,2015,156,150,Spring,,,Unaged,,
3DD.007753393E,4/1/2015,2015,157,150,Spring,,,Unaged,,
3DD.0077537022,4/4/2015,2015,157,150,Spring,,,Unaged,,
3DD.00775330E2,4/6/2015,2015,157,150,Spring,,,Unaged,,
3DD.00775266E1,4/24/2015,2015,157,150,Spring,,,Unaged,,
3DD.0077537F20,4/28/2015,2015,157,150,Spring,,,Unaged,,
3DD.00775350C8,3/21/2015,2015,158,150,Spring,15-68207,2:0,Aged,2,
3DD.0077538779,4/20/2015,2015,158,150,Spring,,,Unaged,,
3DD.0077531145,4/21/2015,2015,158,150,Spring,,,Unaged,,
3DD.00775351AF,4/25/2015,2015,158,150,Spring,,,Unaged,,
3DD.007752B3E7,4/26/2015,2015,158,150,Spring,,,Unaged,,
3DD.0077535D2B,5/3/2015,2015,158,150,Spring,,,Unaged,,
3DD.00775322CC,4/24/2015,2015,159,150,Spring,15-68262,2:0,Aged,2,
3DD.007753605D,4/28/2015,2015,159,150,Spring,,,Unaged,,
384.3B2397A68E,3/19/2015,2015,160,160,Spring,,,Unaged,,
384.3B239D8C19,3/19/2015,2015,160,160,Spring,,,Unaged,,
